pearson_FPR,pearson_TPR,pearson_cutoff,spearman_FPR,spearman_TPR,spearman_cutoff
0,0.012292654028436,0.996704927261003,0,0.0124407582938389,0.952981029810298
0,0.0124407582938389,0.99668636500877,0,0.0125888625592417,0.952877086750688
0,0.0125888625592417,0.99666849774445,0,0.0127369668246445,0.952755194218609
0,0.0127369668246445,0.9966407829015,0,0.0128850710900474,0.952710027100271
0,0.0128850710900474,0.996610377192409,0,0.0130331753554502,0.952094354658098
0,0.0130331753554502,0.996584793781684,0,0.0131812796208531,0.952002243277453
0,0.0131812796208531,0.99658027472567,0,0.0133293838862559,0.951650805674289
0,0.0133293838862559,0.996539358136913,0,0.0134774881516588,0.951573748688162
0,0.0134774881516588,0.996509105029167,0,0.0136255924170616,0.951483403889858
0,0.0136255924170616,0.996504828039484,0,0.0137736966824645,0.950988579431745
0,0.0137736966824645,0.996451714536763,0,0.0139218009478673,0.950777928436665
0,0.0139218009478673,0.996283473349505,0,0.0140699052132701,0.950134221979362
0,0.0140699052132701,0.996135506438095,0,0.014218009478673,0.950067750677507
0,0.014218009478673,0.996080324600908,0,0.0143661137440758,0.949831565858714
0,0.0143661137440758,0.996050100621265,0,0.0145142180094787,0.949752422931828
0,0.0145142180094787,0.995995471402038,0,0.0146623222748815,0.949723960250276
0,0.0146623222748815,0.995964385222104,0,0.0148104265402844,0.949390243902439
0,0.0148104265402844,0.995950915011174,0,0.0149585308056872,0.94893857271906
0.000148104265402844,0.0148104265402844,0.995889988880466,0,0.01510663507109,0.94873532068654
0.000148104265402844,0.0149585308056872,0.995788230735734,0,0.0152547393364929,0.948351400180669
0.000148104265402844,0.01510663507109,0.995778717173093,0,0.0154028436018957,0.947893624190427
0.000148104265402844,0.0152547393364929,0.995760127957528,0,0.0155509478672986,0.947712065408653
0.000148104265402844,0.0154028436018957,0.995759513613809,0,0.0156990521327014,0.94741953151652
0.000148104265402844,0.0155509478672986,0.995726694709064,0,0.0158471563981043,0.947380307136405
0.000148104265402844,0.0156990521327014,0.995580009695217,0,0.0159952606635071,0.947213299248496
0.000148104265402844,0.0158471563981043,0.995568990570151,0,0.01614336492891,0.946838301716351
0.000148104265402844,0.0159952606635071,0.995538625521644,0,0.0162914691943128,0.946798480132977
0.000148104265402844,0.01614336492891,0.995532805281541,0,0.0164395734597156,0.946779878604996
0.000148104265402844,0.0162914691943128,0.995463082353201,0.000296208530805687,0.0164395734597156,0.946711547579643
0.000148104265402844,0.0164395734597156,0.995430843389815,0.000296208530805687,0.0165876777251185,0.946625310586161
0.000148104265402844,0.0165876777251185,0.995426854579471,0.000296208530805687,0.0167357819905213,0.946527742501094
0.000148104265402844,0.0167357819905213,0.995417271589916,0.000296208530805687,0.0168838862559242,0.94617840738986
0.000148104265402844,0.0168838862559242,0.995238812814726,0.000296208530805687,0.017031990521327,0.945957542908762
0.000148104265402844,0.017031990521327,0.995226615498751,0.000296208530805687,0.0171800947867299,0.945867208672087
0.000148104265402844,0.0171800947867299,0.995206967971618,0.000296208530805687,0.0173281990521327,0.945407751128762
0.000148104265402844,0.0173281990521327,0.99515866668407,0.000296208530805687,0.0174763033175355,0.944599403007567
0.000296208530805687,0.0173281990521327,0.995153023710116,0.000296208530805687,0.0176244075829384,0.944596570682234
0.000296208530805687,0.0174763033175355,0.994856557528674,0.000296208530805687,0.0177725118483412,0.94453477868112
0.000296208530805687,0.0176244075829384,0.994854909523989,0.000296208530805687,0.0179206161137441,0.944444444444444
0.000296208530805687,0.0177725118483412,0.994817425089784,0.000296208530805687,0.0180687203791469,0.944177592606511
0.000296208530805687,0.0179206161137441,0.994758211317185,0.000296208530805687,0.0182168246445498,0.944094345516887
0.000296208530805687,0.0180687203791469,0.994598866309734,0.000296208530805687,0.0183649289099526,0.944037940379404
0.000296208530805687,0.0182168246445498,0.994587795234754,0.000296208530805687,0.0185130331753555,0.943771586917436
0.000296208530805687,0.0183649289099526,0.994559009511681,0.000296208530805687,0.0186611374407583,0.943522167475767
0.000296208530805687,0.0185130331753555,0.994420352603868,0.000296208530805687,0.0188092417061611,0.943199143279741
0.000296208530805687,0.0186611374407583,0.99435482575298,0.000296208530805687,0.018957345971564,0.943124906291501
0.000296208530805687,0.0188092417061611,0.994302567096723,0.000296208530805687,0.0191054502369668,0.942660343270099
0.000296208530805687,0.018957345971564,0.99428051709798,0.000296208530805687,0.0192535545023697,0.942389340560072
0.000296208530805687,0.0191054502369668,0.994274285515853,0.000296208530805687,0.0194016587677725,0.942101911428215
0.000296208530805687,0.0192535545023697,0.994246364499536,0.000296208530805687,0.0195497630331754,0.941440831074977
0.000296208530805687,0.0194016587677725,0.994226113904907,0.000296208530805687,0.0196978672985782,0.941315314933412
0.000296208530805687,0.0195497630331754,0.994196954325604,0.000296208530805687,0.019845971563981,0.941206458362406
0.000296208530805687,0.0196978672985782,0.994024413641039,0.000296208530805687,0.0199940758293839,0.94116982836495
0.000296208530805687,0.019845971563981,0.993961472721694,0.000296208530805687,0.0201421800947867,0.941102077687443
0.000296208530805687,0.0199940758293839,0.993887159535711,0.000296208530805687,0.0202902843601896,0.941014219532211
0.000296208530805687,0.0201421800947867,0.993824905195041,0.000296208530805687,0.0204383886255924,0.940975830486246
0.000296208530805687,0.0202902843601896,0.993806804818734,0.000296208530805687,0.0205864928909953,0.94076927824287
0.000296208530805687,0.0204383886255924,0.993735671392114,0.000296208530805687,0.0207345971563981,0.940424570912376
0.000296208530805687,0.0205864928909953,0.993722298923365,0.000296208530805687,0.0208827014218009,0.940330532130089
0.000296208530805687,0.0207345971563981,0.993715675639162,0.000296208530805687,0.0210308056872038,0.939723540395963
0.000296208530805687,0.0208827014218009,0.993654577965144,0.000296208530805687,0.0211789099526066,0.939573840490244
0.000296208530805687,0.0210308056872038,0.99362564016391,0.000296208530805687,0.0213270142180095,0.939205058717254
0.000296208530805687,0.0211789099526066,0.993553098718242,0.000296208530805687,0.0214751184834123,0.938942417290129
0.000296208530805687,0.0213270142180095,0.993483003730873,0.000444312796208531,0.0214751184834123,0.938747395833592
0.000296208530805687,0.0214751184834123,0.993315521738693,0.000444312796208531,0.0216232227488152,0.938722244799859
0.000296208530805687,0.0216232227488152,0.993299605742739,0.000444312796208531,0.021771327014218,0.938298107895617
0.000296208530805687,0.021771327014218,0.993290262732909,0.000592417061611374,0.021771327014218,0.938119362368703
0.000296208530805687,0.0219194312796209,0.993287899401913,0.000592417061611374,0.0219194312796209,0.937877698601336
0.000296208530805687,0.0220675355450237,0.9932605136939,0.000592417061611374,0.0220675355450237,0.937315352537498
0.000296208530805687,0.0222156398104265,0.993260233887624,0.000592417061611374,0.0222156398104265,0.937037037037037
0.000296208530805687,0.0223637440758294,0.993187497386859,0.000592417061611374,0.0223637440758294,0.936946702800361
0.000296208530805687,0.0225118483412322,0.993107402041074,0.000592417061611374,0.0225118483412322,0.936590436590437
0.000296208530805687,0.0226599526066351,0.993075986106911,0.000592417061611374,0.0226599526066351,0.936585259323456
0.000296208530805687,0.0228080568720379,0.993035805835528,0.000592417061611374,0.0228080568720379,0.936495031616983
0.000296208530805687,0.0229561611374408,0.993028449354383,0.000592417061611374,0.0229561611374408,0.936141418572302
0.000296208530805687,0.0231042654028436,0.99297253167578,0.000592417061611374,0.0231042654028436,0.936052295943743
0.000296208530805687,0.0232523696682464,0.992963620733835,0.000592417061611374,0.0232523696682464,0.936003477902666
0.000444312796208531,0.0232523696682464,0.992861752559958,0.000592417061611374,0.0234004739336493,0.935456187895212
0.000444312796208531,0.0234004739336493,0.992811504657424,0.000740521327014218,0.0234004739336493,0.935355762181552
0.000444312796208531,0.0235485781990521,0.992777846163246,0.000740521327014218,0.0235485781990521,0.935272133512967
0.000444312796208531,0.023696682464455,0.992759561919138,0.000740521327014218,0.023696682464455,0.935033195830286
0.000444312796208531,0.0238447867298578,0.992739301112141,0.000740521327014218,0.0238447867298578,0.933244477358014
0.000444312796208531,0.0239928909952607,0.992721673259318,0.000740521327014218,0.0239928909952607,0.932861871802588
0.000444312796208531,0.0241409952606635,0.992719325310492,0.000740521327014218,0.0241409952606635,0.931937154155995
0.000444312796208531,0.0242890995260664,0.992698622316247,0.000740521327014218,0.0242890995260664,0.93180457134564
0.000444312796208531,0.0244372037914692,0.992676997082464,0.000740521327014218,0.0244372037914692,0.931526648599819
0.000444312796208531,0.024585308056872,0.992546844376524,0.000740521327014218,0.024585308056872,0.931288272163989
0.000444312796208531,0.0247334123222749,0.992522922123206,0.000740521327014218,0.0247334123222749,0.931278229448961
0.000444312796208531,0.0248815165876777,0.99249517657829,0.000740521327014218,0.0248815165876777,0.930766916092664
0.000444312796208531,0.0250296208530806,0.992461211022053,0.000740521327014218,0.0250296208530806,0.930765936360999
0.000444312796208531,0.0251777251184834,0.992386944386486,0.000740521327014218,0.0251777251184834,0.930319941192333
0.000444312796208531,0.0253258293838863,0.992385702396436,0.000740521327014218,0.0253258293838863,0.930255522418934
0.000444312796208531,0.0254739336492891,0.992379873652216,0.000740521327014218,0.0254739336492891,0.93021076227071
0.000444312796208531,0.0256220379146919,0.99233405160166,0.000740521327014218,0.0256220379146919,0.93005267646399
0.000444312796208531,0.0257701421800948,0.992257545710946,0.000740521327014218,0.0257701421800948,0.93002563621914
0.000444312796208531,0.0259182464454976,0.992185785267615,0.000740521327014218,0.0259182464454976,0.929771874431686
0.000444312796208531,0.0260663507109005,0.992147925684182,0.000740521327014218,0.0260663507109005,0.929559039916706
0.000444312796208531,0.0262144549763033,0.992141025082248,0.000740521327014218,0.0262144549763033,0.929225701930444
0.000444312796208531,0.0263625592417062,0.992028677682005,0.000740521327014218,0.0263625592417062,0.92900004174632
0.000444312796208531,0.026510663507109,0.992026417408152,0.000740521327014218,0.026510663507109,0.928870328902916
0.000444312796208531,0.0266587677725118,0.991974993173501,0.000740521327014218,0.0266587677725118,0.928784428398604
0.000444312796208531,0.0268068720379147,0.991931610764507,0.000740521327014218,0.0268068720379147,0.928666629356153
0.000444312796208531,0.0269549763033175,0.991910565205904,0.000740521327014218,0.0269549763033175,0.928556336085228
0.000444312796208531,0.0271030805687204,0.991891906081793,0.000740521327014218,0.0271030805687204,0.928127673561918
0.000444312796208531,0.0272511848341232,0.991884457235544,0.000740521327014218,0.0272511848341232,0.927977700011903
0.000444312796208531,0.0273992890995261,0.9918323777065,0.000740521327014218,0.0273992890995261,0.927643422649826
0.000444312796208531,0.0275473933649289,0.991804365240045,0.000888625592417062,0.0273992890995261,0.927234950710826
0.000444312796208531,0.0276954976303318,0.991623574866088,0.000888625592417062,0.0275473933649289,0.926885978440349
0.000444312796208531,0.0278436018957346,0.991609280036985,0.000888625592417062,0.0276954976303318,0.926854353591753
0.000444312796208531,0.0279917061611374,0.991573296978073,0.000888625592417062,0.0278436018957346,0.926035789757207
0.000444312796208531,0.0281398104265403,0.991486367203111,0.000888625592417062,0.0279917061611374,0.925700090334237
0.000444312796208531,0.0282879146919431,0.991368951436372,0.000888625592417062,0.0281398104265403,0.925649930246106
0.000444312796208531,0.028436018957346,0.991352951864553,0.000888625592417062,0.0282879146919431,0.92542010430646
0.000444312796208531,0.0285841232227488,0.99126891313374,0.000888625592417062,0.028436018957346,0.925336207761124
0.000444312796208531,0.0287322274881517,0.991254458595229,0.000888625592417062,0.0285841232227488,0.925330757201796
0.000444312796208531,0.0288803317535545,0.991243175533004,0.000888625592417062,0.0287322274881517,0.925180668473351
0.000444312796208531,0.0290284360189573,0.991234846549013,0.000888625592417062,0.0288803317535545,0.924998916727167
0.000444312796208531,0.0291765402843602,0.991227053721212,0.000888625592417062,0.0290284360189573,0.924525143254267
0.000444312796208531,0.029324644549763,0.991171019298467,0.000888625592417062,0.0291765402843602,0.924456288769823
0.000444312796208531,0.0294727488151659,0.99104303038613,0.00103672985781991,0.0291765402843602,0.924347722223509
0.000444312796208531,0.0296208530805687,0.991005401725254,0.00103672985781991,0.029324644549763,0.924217072453438
0.000444312796208531,0.0297689573459716,0.990971399823599,0.00103672985781991,0.0294727488151659,0.924028906955736
0.000444312796208531,0.0299170616113744,0.990969616115913,0.00103672985781991,0.0296208530805687,0.923926961254946
0.000444312796208531,0.0300651658767773,0.990923284207184,0.00103672985781991,0.0297689573459716,0.92373957333727
0.000444312796208531,0.0302132701421801,0.990845040623071,0.00103672985781991,0.0299170616113744,0.92334189412621
0.000444312796208531,0.0303613744075829,0.990834628931103,0.00103672985781991,0.0300651658767773,0.923006323930855
0.000444312796208531,0.0305094786729858,0.990822699799454,0.00103672985781991,0.0302132701421801,0.922776837267169
0.000592417061611374,0.0305094786729858,0.990816742200697,0.00118483412322275,0.0302132701421801,0.922453265898091
0.000592417061611374,0.0306575829383886,0.990792435038557,0.00118483412322275,0.0303613744075829,0.922450026718725
0.000592417061611374,0.0308056872037915,0.990741408137772,0.00133293838862559,0.0303613744075829,0.922248591337733
0.000592417061611374,0.0309537914691943,0.990712880628454,0.00133293838862559,0.0305094786729858,0.922111424079182
0.000592417061611374,0.0311018957345972,0.990689138630104,0.00133293838862559,0.0306575829383886,0.92187905968187
0.000592417061611374,0.03125,0.99068540822966,0.00133293838862559,0.0308056872037915,0.921434622987856
0.000592417061611374,0.0313981042654028,0.990626305843889,0.00133293838862559,0.0309537914691943,0.921277190044439
0.000592417061611374,0.0315462085308057,0.990624505114221,0.00133293838862559,0.0311018957345972,0.920844625112918
0.000592417061611374,0.0316943127962085,0.990576289500328,0.00133293838862559,0.03125,0.920194897230662
0.000592417061611374,0.0318424170616114,0.990508569600317,0.00133293838862559,0.0313981042654028,0.920132725841652
0.000592417061611374,0.0319905213270142,0.990481051380451,0.00133293838862559,0.0315462085308057,0.919843012897162
0.000592417061611374,0.0321386255924171,0.990426865544752,0.00133293838862559,0.0316943127962085,0.919764788281976
0.000592417061611374,0.0322867298578199,0.990251285273871,0.00162914691943128,0.0316943127962085,0.919368750209827
0.000592417061611374,0.0324348341232227,0.990217382919916,0.00162914691943128,0.0318424170616114,0.919300780842654
0.00103672985781991,0.0324348341232227,0.990216543251501,0.00162914691943128,0.0319905213270142,0.919199238225871
0.00103672985781991,0.0325829383886256,0.990138518784872,0.00162914691943128,0.0321386255924171,0.919144299280706
0.00103672985781991,0.0327310426540284,0.990051322248111,0.00162914691943128,0.0322867298578199,0.919054421053611
0.00103672985781991,0.0328791469194313,0.990017567664475,0.00162914691943128,0.0324348341232227,0.918529049007846
0.00103672985781991,0.0330272511848341,0.989981221036311,0.00162914691943128,0.0325829383886256,0.918468663454792
0.00103672985781991,0.033175355450237,0.989970838796553,0.00162914691943128,0.0327310426540284,0.918269846753212
0.00103672985781991,0.0333234597156398,0.989938213069429,0.00162914691943128,0.0328791469194313,0.917717725033304
0.00103672985781991,0.0334715639810427,0.989771509508778,0.00162914691943128,0.0330272511848341,0.91764105025341
0.00103672985781991,0.0336196682464455,0.989745835591888,0.00162914691943128,0.033175355450237,0.917477811385989
0.00103672985781991,0.0337677725118483,0.989673565279108,0.00162914691943128,0.0333234597156398,0.917376817321188
0.00103672985781991,0.0339158767772512,0.98964382480886,0.00162914691943128,0.0334715639810427,0.916628740250955
0.00103672985781991,0.034063981042654,0.989631267735951,0.00192535545023697,0.0334715639810427,0.916605837369395
0.00103672985781991,0.0342120853080569,0.989630579015181,0.00192535545023697,0.0336196682464455,0.916457297086067
0.00103672985781991,0.0343601895734597,0.989628566548801,0.00192535545023697,0.0337677725118483,0.916380508138666
0.00103672985781991,0.0345082938388626,0.989377716468229,0.00192535545023697,0.0339158767772512,0.916271426872778
0.00103672985781991,0.0346563981042654,0.989278655596476,0.00192535545023697,0.034063981042654,0.915533426511314
0.00103672985781991,0.0348045023696682,0.989219402902841,0.00192535545023697,0.0342120853080569,0.915331377514916
0.00103672985781991,0.0349526066350711,0.989130067314351,0.00207345971563981,0.0342120853080569,0.913943334354879
0.00103672985781991,0.0351007109004739,0.989121119227392,0.0023696682464455,0.0342120853080569,0.912988854656472
0.00103672985781991,0.0352488151658768,0.989033185211954,0.0023696682464455,0.0343601895734597,0.912743197011431
0.00103672985781991,0.0353969194312796,0.988987496473951,0.0023696682464455,0.0345082938388626,0.912645173642829
0.00118483412322275,0.0353969194312796,0.988955965713231,0.0023696682464455,0.0346563981042654,0.912458545885481
0.00118483412322275,0.0355450236966825,0.988917114041432,0.00251777251184834,0.0346563981042654,0.912223665592566
0.00118483412322275,0.0356931279620853,0.988865357275241,0.00266587677725119,0.0346563981042654,0.912138853522866
0.00118483412322275,0.0358412322274882,0.988767712970182,0.00266587677725119,0.0348045023696682,0.911879083408052
0.00118483412322275,0.035989336492891,0.98875482367344,0.00266587677725119,0.0349526066350711,0.911748554852086
0.00118483412322275,0.0361374407582938,0.988750129751769,0.00266587677725119,0.0351007109004739,0.91136763650349
0.00133293838862559,0.0361374407582938,0.988692014374427,0.00266587677725119,0.0352488151658768,0.911246612466125
0.00133293838862559,0.0362855450236967,0.98864774179897,0.00266587677725119,0.0353969194312796,0.911053374752895
0.00133293838862559,0.0364336492890995,0.988622502010241,0.00266587677725119,0.0355450236966825,0.91030529242362
0.00133293838862559,0.0365817535545024,0.988527882966308,0.00266587677725119,0.0356931279620853,0.910063202745663
0.00133293838862559,0.0367298578199052,0.988491883389661,0.00266587677725119,0.0358412322274882,0.91003383085642
0.00133293838862559,0.0368779620853081,0.988409776819402,0.00266587677725119,0.035989336492891,0.909941903480534
0.00133293838862559,0.0370260663507109,0.988299699756031,0.00266587677725119,0.0361374407582938,0.909914182475158
0.00133293838862559,0.0371741706161137,0.988229464069912,0.00266587677725119,0.0362855450236967,0.909733514001807
0.00133293838862559,0.0373222748815166,0.988136699725133,0.00266587677725119,0.0364336492890995,0.909605299570334
0.00133293838862559,0.0374703791469194,0.987914712692204,0.00266587677725119,0.0365817535545024,0.909547891166039
0.00133293838862559,0.0376184834123223,0.987822980103416,0.00266587677725119,0.0367298578199052,0.909425242123023
0.00133293838862559,0.0377665876777251,0.987654438448992,0.00266587677725119,0.0368779620853081,0.909367749419954
0.00133293838862559,0.037914691943128,0.987568495348589,0.00266587677725119,0.0370260663507109,0.909001733432838
0.00162914691943128,0.037914691943128,0.987469805401005,0.00266587677725119,0.0371741706161137,0.908924278919713
0.00162914691943128,0.0380627962085308,0.98735879173451,0.00266587677725119,0.0373222748815166,0.908508955717129
0.00162914691943128,0.0382109004739336,0.987191841483131,0.00266587677725119,0.0374703791469194,0.908408475742671
0.00162914691943128,0.0383590047393365,0.987110580070629,0.00266587677725119,0.0376184834123223,0.908400777965995
0.00162914691943128,0.0385071090047393,0.98709762788474,0.00266587677725119,0.0377665876777251,0.908218668253018
0.00162914691943128,0.0386552132701422,0.987088430596511,0.00266587677725119,0.037914691943128,0.908195997359424
0.00162914691943128,0.038803317535545,0.987058306745012,0.00266587677725119,0.0380627962085308,0.908017163504968
0.00177725118483412,0.038803317535545,0.986998331354277,0.00266587677725119,0.0382109004739336,0.90782413157634
0.00177725118483412,0.0389514218009479,0.986819894693499,0.00266587677725119,0.0383590047393365,0.907745301514715
0.00177725118483412,0.0390995260663507,0.986793996057499,0.00266587677725119,0.0385071090047393,0.907700993676604
0.00177725118483412,0.0392476303317536,0.986650357234326,0.00281398104265403,0.0385071090047393,0.907683534813105
0.00177725118483412,0.0393957345971564,0.986566476377437,0.00311018957345972,0.0385071090047393,0.907623553419522
0.00177725118483412,0.0395438388625592,0.986525558905414,0.00311018957345972,0.0386552132701422,0.907616650178956
0.00177725118483412,0.0396919431279621,0.986358912405473,0.00325829383886256,0.0386552132701422,0.907474391232615
0.00177725118483412,0.0398400473933649,0.986177527124968,0.00325829383886256,0.038803317535545,0.907271906052394
0.00177725118483412,0.0399881516587678,0.986172039951957,0.00325829383886256,0.0389514218009479,0.90724883738097
0.00177725118483412,0.0401362559241706,0.986141825201803,0.00325829383886256,0.0390995260663507,0.906986232939473
0.00177725118483412,0.0402843601895735,0.986098579370486,0.00325829383886256,0.0392476303317536,0.906873212828801
0.00177725118483412,0.0404324644549763,0.986080873062152,0.0034063981042654,0.0392476303317536,0.906216302314633
0.00177725118483412,0.0405805687203791,0.98585231384952,0.0034063981042654,0.0393957345971564,0.905956561742167
0.00177725118483412,0.040728672985782,0.985783541197772,0.0034063981042654,0.0395438388625592,0.905939476061427
0.00177725118483412,0.0408767772511848,0.985768195454773,0.0034063981042654,0.0396919431279621,0.905756734405487
0.00192535545023697,0.0408767772511848,0.985698041789449,0.0034063981042654,0.0398400473933649,0.905194218608853
0.00192535545023697,0.0410248815165877,0.985697622052493,0.0034063981042654,0.0399881516587678,0.904984489720782
0.00192535545023697,0.0411729857819905,0.985582728428943,0.00355450236966825,0.0399881516587678,0.904672375555327
0.00192535545023697,0.0413210900473934,0.985464011327265,0.00385071090047393,0.0399881516587678,0.904293496083932
0.00192535545023697,0.0414691943127962,0.985365332570034,0.00385071090047393,0.0401362559241706,0.904239522595276
0.00192535545023697,0.0416172985781991,0.98527393590559,0.00385071090047393,0.0402843601895735,0.904082101067768
0.00192535545023697,0.0417654028436019,0.985164536291965,0.00385071090047393,0.0404324644549763,0.903684143963396
0.00192535545023697,0.0419135071090047,0.985133896163323,0.00385071090047393,0.0405805687203791,0.903449135789918
0.00192535545023697,0.0420616113744076,0.985120058417291,0.00385071090047393,0.040728672985782,0.903327880338853
0.00192535545023697,0.0422097156398104,0.985090405414791,0.00385071090047393,0.0408767772511848,0.903256517492619
